Jogging,0.157287120819,0.856506347656
Jogging,0.157452106476,0.864196777344
Jogging,0.157721042633,0.856506347656
Jogging,0.157757043839,0.864196777344
Jogging,0.157788038254,0.865966796875
Jogging,0.158015012741,0.856506347656
Jogging,0.158048152924,0.864196777344
Jogging,0.158079147339,0.865966796875
Jogging,0.158111095428,0.864318847656
Jogging,0.158766031265,0.856506347656
Jogging,0.158802032471,0.864196777344
Jogging,0.158832073212,0.865966796875
Jogging,0.158864021301,0.864318847656
Jogging,0.158893108368,0.863708496094
Jogging,0.302816152573,0.856506347656
Jogging,0.302889108658,0.864196777344
Jogging,0.302922010422,0.865966796875
Jogging,0.30295419693,0.864318847656
Jogging,0.302983999252,0.863708496094
Jogging,0.303014993668,0.864929199219
Jogging,0.303303003311,0.856506347656
Jogging,0.303337097168,0.864196777344
Jogging,0.303369045258,0.865966796875
Jogging,0.303399085999,0.864318847656
Jogging,0.303428173065,0.863708496094
Jogging,0.303457021713,0.864929199219
Jogging,0.30348610878,0.864440917969
Jogging,0.351538181305,0.856506347656
Jogging,0.351599216461,0.864196777344
Jogging,0.351631164551,0.865966796875
Jogging,0.351668119431,0.864318847656
Jogging,0.3517100811,0.863708496094
Jogging,0.351741075516,0.864929199219
Jogging,0.351771116257,0.864440917969
Jogging,0.351801156998,0.863525390625
Jogging,0.352089166641,0.856506347656
Jogging,0.352124214172,0.864196777344
Jogging,0.352156162262,0.865966796875
Jogging,0.35218501091,0.864318847656
Jogging,0.352215051651,0.863708496094
Jogging,0.352246046066,0.864929199219
Jogging,0.352275133133,0.864440917969
Jogging,0.3523042202,0.863525390625
Jogging,0.352334022522,0.865234375
Jogging,0.400400161743,0.856506347656
Jogging,0.401045084,0.864196777344
Jogging,0.40108704567,0.865966796875
Jogging,0.401118040085,0.864318847656
Jogging,0.401148080826,0.863708496094
Jogging,0.401179075241,0.864929199219
Jogging,0.401209115982,0.864440917969
Jogging,0.401239156723,0.863525390625
Jogging,0.401268005371,0.865234375
Jogging,0.401298046112,0.862670898438
Jogging,0.401639223099,0.856506347656
Jogging,0.401679039001,0.864196777344
Jogging,0.401710033417,0.865966796875
Jogging,0.401740074158,0.864318847656
Jogging,0.401770114899,0.863708496094
Jogging,0.40180015564,0.864929199219
Jogging,0.401829004288,0.864440917969
Jogging,0.401859045029,0.863525390625
Jogging,0.401888132095,0.865234375
Jogging,0.401918172836,0.862670898438
Jogging,0.401949167252,0.861694335938
Jogging,0.402197122574,0.856506347656
Jogging,0.402231216431,0.864196777344
Jogging,0.402261018753,0.865966796875
Jogging,0.402291059494,0.864318847656
Jogging,0.402320146561,0.863708496094
